#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2017-12-13-10-14-01
#types
#time	string	addr	srcort	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1295981728.777989	Chaa803wfZfGEekAD6	172.16.255.1	10692	10.1.1.2	50023	tcp	-	3.008770	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1295981728.778389	CwynjX3y01O5kO9etl	172.16.255.1	10693	10.1.1.2	50023	tcp	-	3.008371	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1295981670.768909	CXTLj7QiZIYYnECw9	172.16.255.1	50983	70.67.177.253	52967	udp	-	3.090602	191	330	SF	-	-	0	Dd	2	247	2	386	(empty)
1295981659.994085	C0trMm19v4ceSGp2P1	10.0.2.15	2539	198.104.200.146	80	tcp	http	70.774471	403	190	RSTO	-	-	0	ShADadR	5	611	3	314	(empty)
1295981659.572573	Cw3NVB2kFkSIMVZDv2	10.0.2.15	2536	65.55.15.244	80	tcp	http	71.196081	4981	6974	RSTO	-	-	0	ShADadR	13	5509	17	7658	(empty)
1295981659.573326	CP39oi1r4evMbHhJXe	10.0.2.15	2537	65.55.15.244	80	tcp	http	71.195375	5038	5737	RSTO	-	-	0	ShADadR	11	5486	13	6261	(empty)
1295981660.162541	COc9oI3Mr1A0Zn73z9	10.0.2.15	2540	207.46.105.186	80	tcp	http	70.606228	397	91	RSTO	-	-	0	ShADadfR	6	645	4	255	(empty)
1295981666.363816	C6kXQn24cVFkEKc0af	10.0.2.15	2547	96.17.8.49	80	tcp	http	64.405045	495	8188	RSTO	-	-	0	ShADadR	9	863	12	8672	(empty)
1295981665.884747	CPxsAW3ES8ixKFla2j	10.0.2.15	2546	91.103.140.2	80	tcp	http	64.884164	524	269	RSTO	-	-	0	ShADadR	5	732	3	393	(empty)
1295981668.291854	Cmg4Ls1EPVe3oNQRa6	10.0.2.15	2548	65.54.167.27	80	tcp	http	62.477118	1901	42478	RSTO	-	-	0	ShADadR	30	3109	52	44562	(empty)
1295981677.433539	CiO98yqTyfb9372ad	172.16.255.1	50983	97.103.179.155	2151	udp	-	0.118404	155	20	SF	-	-	0	Dd	1	183	1	48	(empty)
1295981671.608084	C87reB15VJYFcJm14e	172.16.255.1	50983	148.88.200.63	42843	udp	-	6.047051	450	0	S0	-	-	0	D	3	534	0	0	(empty)
1295981732.894987	Cy72lu3SqODQL1vPl5	172.16.255.1	10694	10.1.1.2	50023	tcp	-	-	-	-	S0	-	-	0	S	1	52	0	0	(empty)
1295981732.895494	CGB9iNAi2L5Z3Tlg	172.16.255.1	10695	10.1.1.2	50023	tcp	-	-	-	-	S0	-	-	0	S	1	52	0	0	(empty)
1295981728.321310	Ci6owy35Te86W30kr9	192.168.3.131	56476	65.54.95.68	80	tcp	http	4.975758	955	34373	SF	-	-	0	ShADadfF	16	1607	28	35505	(empty)
1295981728.321489	CXpxOi4qhOo7z1Zxzk	192.168.3.131	56477	65.54.95.75	80	tcp	http	4.975688	892	3080	SF	-	-	0	ShADadfF	7	1184	7	3372	(empty)
1295981728.321956	C5lK6K2WLametcTl2g	192.168.3.131	56479	65.54.95.75	80	tcp	http	4.975272	892	5278	SF	-	-	0	ShADadfF	7	1184	8	5610	(empty)
1295981728.321794	C6quZB2Y5RQ0gkud5e	192.168.3.131	56478	65.54.95.75	80	tcp	http	4.975484	892	3019	SF	-	-	0	ShADadfF	7	1184	7	3311	(empty)
1295981655.737000	CAFWCo1TdOPHPwfzJ2	172.16.255.1	50983	212.8.163.80	54900	udp	-	23.861323	423	53	SF	-	-	0	Dd	6	591	2	109	(empty)
1295981679.794361	CK8i3C2rc1366RuKgf	172.16.255.1	61993	239.255.255.250	1900	udp	-	0.000075	265	0	S0	-	-	0	D	2	321	0	0	(empty)
1295981673.820948	Cpruu620k6o22qJDql	172.16.255.1	50983	204.9.163.160	35777	udp	-	6.042911	336	0	S0	-	-	0	D	3	420	0	0	(empty)
1295981735.343372	CDtPhi4igyqhHMgac6	192.168.3.131	56495	207.46.148.38	80	tcp	http	0.032004	632	2489	SF	-	-	0	ShADdfFa	5	844	4	2657	(empty)
1295981675.536047	C6Q0lF3mqUnS2IaU3h	192.168.3.131	56328	76.74.140.168	80	tcp	http	59.912440	622	0	RSTR	-	-	0	ShADr	6	910	5	248	(empty)
1295981735.685775	CwnQoK25Rd8eD7i0kj	192.168.3.131	56506	207.46.148.38	80	tcp	http	0.043001	619	2471	SF	-	-	0	ShADdfFa	5	831	4	2639	(empty)
1295981679.795896	C38JtVsp95Gd8Vso3	172.16.255.1	61996	172.16.0.1	5351	udp	-	1.852537	48	0	S0	-	-	0	D	4	160	0	0	(empty)
1295981738.697272	CrDraNqER2aPzLJTd	10.0.2.15	2489	65.55.25.60	5480	tcp	-	-	-	-	RSTOS0	-	-	0	R	1	40	0	0	(empty)
1295981735.503511	CaJJ0k1MPivfk5Pmkb	192.168.3.131	56504	65.54.95.140	80	tcp	http	7.796871	1716	7204	SF	-	-	0	ShADadfF	9	2088	9	7576	(empty)
1295981733.714376	CzkKT23URxUhA4NQQi	172.16.255.1	10697	109.173.29.34	443	tcp	-	12.635269	151	124	SF	-	-	0	ShADdaFf	9	523	7	416	(empty)
1295981733.713968	CYvncJrmlXnt1jgld	172.16.255.1	10696	109.227.83.224	443	tcp	-	12.666408	139	169	SF	-	-	0	ShADdaFf	9	511	7	461	(empty)
1295981748.602610	CbgyQd4UGC7ir4KNyb	65.55.25.60	5443	10.0.2.15	2498	tcp	-	0.000159	0	0	SH	-	-	0	Fa	1	40	1	40	(empty)
1295981749.607689	CtGpD5laZuC1Sfitl	192.168.3.131	57173	208.50.77.73	80	tcp	-	0.077483	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.607536	C3uZsa33jeBTv8Kln4	192.168.3.131	57149	208.50.77.73	80	tcp	-	0.078072	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.607725	Cwqjff2JvMOgaPvfJ2	192.168.3.131	57150	208.50.77.73	80	tcp	-	0.079060	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.607654	Cm8b7x3lrMuXuu5IAh	192.168.3.131	57121	208.50.77.136	80	tcp	-	0.083392	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.807689	CpngiG51OXewF04Z4	192.168.3.131	57173	208.50.77.73	5480	tcp	-	0.077483	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.807536	CfnsQv4oxaW0Yxcj3c	192.168.3.131	57149	208.50.77.73	5480	tcp	-	0.078072	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.807725	CCfuzA1OWJgJCgAQFi	192.168.3.131	57150	208.50.77.73	5480	tcp	-	0.079060	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981749.807654	CLPt3f1rFm9lJxiwSe	192.168.3.131	57121	208.50.77.136	5480	tcp	-	0.083392	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981658.526067	CGTfNs2dP5nFwY71Db	172.16.255.1	10655	128.241.90.211	80	tcp	http	95.553586	868	22643	RSTO	-	-	0	ShADadtR	15	1504	19	23415	(empty)
1295981658.525558	CqAdld4feSAReFHCaj	172.16.255.1	10653	128.241.90.211	80	tcp	http	95.554284	867	33322	RSTO	-	-	0	ShADadtR	18	1611	26	34374	(empty)
1295981658.525822	CaUN13Yh37BERLMa8	172.16.255.1	10654	128.241.90.211	80	tcp	http	95.554114	866	34490	RSTO	-	-	0	ShADadtR	18	1610	27	35582	(empty)
1295981658.219915	C2jEKH1wdBQTmGDqu6	172.16.255.1	10648	66.235.143.184	443	tcp	ssl	95.860479	5668	5484	RSTO	-	-	0	ShADdtR	15	6292	9	5856	(empty)
1295981693.435390	CMab7G4c0IcPtFgQ5b	172.16.255.1	10691	184.85.226.161	443	tcp	ssl	60.645279	2388	667	RSTO	-	-	0	ShADadR	8	2720	6	919	(empty)
1295981658.238368	CkObZm3QRr8Eqhvot7	172.16.255.1	10652	184.85.226.161	443	tcp	ssl	95.842561	11793	18024	RSTO	-	-	0	ShADadR	25	12805	24	18996	(empty)
1295981658.237471	CrG7NF1zVsf8WscRZ1	172.16.255.1	10651	184.85.226.161	443	tcp	ssl	95.844208	11777	13736	RSTO	-	-	0	ShADadR	23	12709	21	14588	(empty)
1295981657.448757	Cd6Wfg4D3RB9rx47R	172.16.255.1	10646	184.85.226.161	443	tcp	ssl	96.633156	19151	79982	RSTO	-	-	0	ShADadR	51	21203	70	82794	(empty)
1295981657.616536	CRWjLJ2Sg3ueYdU8Yb	172.16.255.1	10647	184.85.226.161	443	tcp	ssl	96.465594	15877	64054	RSTO	-	-	0	ShADadR	45	17701	58	67079	(empty)
1295981658.234828	CDvBTw2C6NGLRazu5	172.16.255.1	10650	184.85.226.161	443	tcp	ssl	95.847544	12902	22941	RSTO	-	-	0	ShADadR	27	13994	27	24033	(empty)
1295981727.265821	C7pGxj4D9zIeXfOqjb	192.168.3.131	58667	208.82.236.129	80	tcp	http	31.066376	631	3129	SF	-	-	0	ShADdfFa	5	843	6	3381	(empty)
1295981761.959182	CAaXH04vjvd2lyk0hf	192.168.3.131	58737	208.82.236.129	80	tcp	http	0.150999	630	3183	SF	-	-	0	ShADdfFa	5	842	6	3435	(empty)
1295981764.143349	CKdWBV5qUZUroROAf	192.168.3.131	57058	65.55.57.251	80	tcp	-	0.000051	0	0	SHR	-	-	0	^fA	1	40	1	40	(empty)
1295981764.343349	CCJtzW3BIwTjC4zzme	65.55.57.251	5480	192.168.3.131	57058	tcp	-	0.000051	0	0	SH	-	-	0	Fa	1	40	1	40	(empty)
1295981764.607211	CXrThF1nWjKP7VzYk	192.168.3.131	57242	66.235.136.89	443	tcp	-	0.031289	23	0	SF	-	-	0	DFfAa	4	183	2	80	(empty)
1295981764.607078	Ck1im5NTIWG9oDx84	192.168.3.131	57145	208.50.77.97	80	tcp	-	0.079391	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981764.607397	C76d0R1Uej0tlzgW28	192.168.3.131	57147	208.50.77.97	80	tcp	-	0.080952	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981764.807211	ClvmXb2BveHOzL1iEh	192.168.3.131	57242	66.235.136.89	8443	tcp	-	0.031289	23	0	SF	-	-	0	DFfAa	4	183	2	80	(empty)
1295981764.807078	CaVHsy4i9VIcOkbwKb	192.168.3.131	57145	208.50.77.97	5480	tcp	-	0.079391	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981764.807397	C1LXHl4pFNSeGpZq2j	192.168.3.131	57147	208.50.77.97	5480	tcp	-	0.080952	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981765.952795	C9OuY74ITgAp7rIMeh	10.0.2.15	2527	64.4.9.254	61863	tcp	-	0.543426	140	235	SF	-	-	0	ShADadFf	8	468	9	599	(empty)
1295981765.935733	Ce420P3401agyuu0uj	10.0.2.15	2526	65.54.186.19	5443	tcp	ssl	0.712501	4658	20119	SF	-	-	0	ShADadfF	21	5506	33	21443	(empty)
1295981711.696925	C7qoqVF2eBWNLoMP4	10.0.2.15	138	10.0.2.255	138	udp	-	-	-	-	S0	-	-	0	D	1	229	0	0	(empty)
1295981767.679056	Cb12B61cUWvdqh4eN6	192.168.3.131	58750	208.82.236.129	80	tcp	http	0.137447	630	2803	SF	-	-	0	ShADdfFa	5	842	5	3015	(empty)
1295981768.781282	CS6v6C2q8QXlzonKUc	10.0.2.15	2498	65.55.25.60	5443	tcp	-	-	-	-	RSTOS0	-	-	0	R	1	40	0	0	(empty)
1295981765.843173	Cwepb34ec55075uf5h	10.0.2.15	49796	10.0.2.3	53	udp	dns	0.108108	39	392	SF	-	-	0	Dd	1	67	1	420	(empty)
1295981765.926096	CUaQxy1KRRtSIrOsab	10.0.2.15	50559	10.0.2.3	53	udp	dns	0.006198	32	239	SF	-	-	0	Dd	1	60	1	267	(empty)
1295981770.855824	CNmM3x3onKy13NEGd5	192.168.3.131	58757	208.82.236.129	80	tcp	http	0.169990	630	2978	SF	-	-	0	ShADdfFa	5	842	6	3230	(empty)
1295981768.781806	CkNPZWgPMoj4MTddi	10.0.2.15	54657	10.0.2.3	53	udp	dns	0.008399	42	358	SF	-	-	0	Dd	1	70	1	386	(empty)
1295981768.854004	Cbawpk2c1Jgk7fBzt6	10.0.2.15	57524	10.0.2.3	53	udp	dns	0.006434	46	355	SF	-	-	0	Dd	1	74	1	383	(empty)
1295981774.273305	C4S1B24DNuOJjV34f1	10.0.2.15	2543	65.55.116.184	5480	tcp	http	0.209365	774	656	SF	-	-	0	ShADadfF	5	982	5	860	(empty)
1295981769.567918	CY73Lx3qOJRjzkPJMg	10.0.2.15	54795	10.0.2.3	53	udp	dns	0.003531	29	185	SF	-	-	0	Dd	1	57	1	213	(empty)
1295981769.783932	CwbP4k49Dk11qyTyeb	10.0.2.15	61870	10.0.2.3	53	udp	dns	0.208112	35	303	SF	-	-	0	Dd	1	63	1	331	(empty)
1295981774.902709	C8pNmJ3NcwBWc7mBPb	192.168.3.131	58766	208.82.236.129	80	tcp	http	0.180031	630	3042	SF	-	-	0	ShADdfFa	5	842	6	3294	(empty)
1295981770.144937	CHqMVo2x8Vr4raBJ8h	10.0.2.15	64982	10.0.2.3	53	udp	dns	0.007400	39	247	SF	-	-	0	Dd	1	67	1	275	(empty)
1295981774.860463	CxPHwB1MWK1UHBMlp	10.0.2.15	2545	91.103.140.2	5480	tcp	http	1.015434	1184	2228	SF	-	-	0	ShADadfF	7	1472	8	2552	(empty)
1295981773.533829	CNTgIX35IGoioEcQDa	10.0.2.15	57632	10.0.2.3	53	udp	dns	0.113517	44	199	SF	-	-	0	Dd	1	72	1	227	(empty)
1295981774.266166	CcneGz4CcdpxBvMDp9	10.0.2.15	62310	10.0.2.3	53	udp	dns	0.006146	32	118	SF	-	-	0	Dd	1	60	1	146	(empty)
1295981774.492158	C9FbIcYTrPT0DKb26	10.0.2.15	59794	10.0.2.3	53	udp	dns	0.365265	40	319	SF	-	-	0	Dd	1	68	1	347	(empty)
1295981779.606846	CHEaq21CDoJF1mUBu4	192.168.3.131	57198	69.63.181.15	80	tcp	-	0.031462	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981779.606882	CyRs7KL3hjBWPAfMl	192.168.3.131	57192	69.63.181.15	80	tcp	-	0.032470	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981779.606708	CLHJeh4LpELVy3tSkj	192.168.3.131	57204	208.50.77.134	80	tcp	-	0.079277	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.606778	CeNjdy4XUuEikq3Ush	192.168.3.131	57203	208.50.77.134	80	tcp	-	0.080298	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.606813	CaMcWY2GUHDjthsghj	192.168.3.131	57202	208.50.77.134	80	tcp	-	0.080497	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.606916	CSgkQu3Bu6VIxyriY8	192.168.3.131	57205	208.50.77.134	80	tcp	-	0.080622	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.606947	CNHezj3kOFtpSKPxM2	192.168.3.131	57201	208.50.77.134	80	tcp	-	0.081872	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.606987	CmrmaC2wXjfZaliKV9	192.168.3.131	57186	208.50.77.134	80	tcp	-	0.082264	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.463606	CnTjow2dDRbgdFTXDb	192.168.3.131	58777	208.82.236.129	80	tcp	http	0.251141	630	3374	SF	-	-	0	ShADadfF	5	842	7	3666	(empty)
1295981779.806846	CBkTGf1Ko11QDvA6T6	192.168.3.131	57198	69.63.181.15	5480	tcp	-	0.031462	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981779.806882	CbFgaA2CsZLL1yWJ1c	192.168.3.131	57192	69.63.181.15	5480	tcp	-	0.032470	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1295981779.806708	Cp8cLe2A7K4v0ufDjk	192.168.3.131	57204	208.50.77.134	5480	tcp	-	0.079277	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.806778	C4dRBGB7RewgzTuPe	192.168.3.131	57203	208.50.77.134	5480	tcp	-	0.080298	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.806813	CljsessO6fwdy1Pm4	192.168.3.131	57202	208.50.77.134	5480	tcp	-	0.080497	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.806916	Ca1zHJ20gVzKazzBne	192.168.3.131	57205	208.50.77.134	5480	tcp	-	0.080622	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.806947	CgJMWD1pONaUEmrMTc	192.168.3.131	57201	208.50.77.134	5480	tcp	-	0.081872	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981779.806987	CmigAg4MzOc10GylXh	192.168.3.131	57186	208.50.77.134	5480	tcp	-	0.082264	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981775.894416	Cz7wta3IyxrNJNY8ri	10.0.2.15	58511	10.0.2.3	53	udp	dns	0.467897	42	317	SF	-	-	0	Dd	1	70	1	345	(empty)
1295981781.169174	CcfbYy17zWZ8spqL3k	10.0.2.15	2549	65.55.116.184	5480	tcp	http	0.219153	510	424	SF	-	-	0	ShADadfF	5	718	5	628	(empty)
1295981782.391148	CvblSg2UdO5cZQXF18	192.168.3.131	58786	208.82.236.129	80	tcp	http	0.111962	596	2924	SF	-	-	0	ShADdfFa	5	808	6	3176	(empty)
1295981782.391592	CeWrS12L7wBKzadPza	192.168.3.131	58787	208.82.236.130	80	tcp	http	0.258241	443	7726	SF	-	-	0	ShADdfFa	6	695	9	8098	(empty)
1295981778.205083	CXe72e1vEknUZz2Tm8	10.0.2.15	58971	10.0.2.3	53	udp	dns	0.084700	30	171	SF	-	-	0	Dd	1	58	1	199	(empty)
1295981782.434604	CZ2oCB15QB3wOnMLhk	192.168.3.131	58788	208.82.236.129	80	tcp	http	1.415862	596	2601	SF	-	-	0	ShADdfFa	5	808	5	2813	(empty)
1295981783.784759	CtsMKe3uOGFhqAqxG6	192.168.3.131	58793	208.82.236.130	80	tcp	http	0.209380	443	7492	SF	-	-	0	ShADdfFa	6	695	9	7864	(empty)
1295981783.887272	CZPtDC2fKd6uGhElue	192.168.3.131	58794	208.82.236.130	80	tcp	http	0.165643	443	8683	SF	-	-	0	ShADdfFa	7	735	9	9055	(empty)
1295981669.563594	C533MnFSX7MWJna5d	192.168.3.131	58547	204.9.163.166	80	tcp	http	114.557933	299	218	SF	-	-	0	ShADadfF	10	711	4	390	(empty)
1295981768.946241	CiZAue2iJAcSdno4U9	172.16.255.1	137	172.16.255.255	137	udp	dns	1.528614	150	0	S0	-	-	0	D	3	234	0	0	(empty)
1295981542.484409	Cx55nv3RCPxOw1vNi7	192.168.3.131	57011	72.14.213.138	80	tcp	-	248.943407	2839	1334	SF	-	-	0	DdAfFa	8	3159	5	1534	(empty)
1295981782.622200	C19Rz839Eb9KCh6wC6	192.168.3.131	58789	209.17.73.30	80	tcp	http	8.805681	433	202311	SF	-	-	0	ShADadfF	64	3005	144	208083	(empty)
1295981782.622407	CfMwa8XtGJ9ib0Q3b	192.168.3.131	58790	209.17.73.30	80	tcp	http	8.805505	433	197340	SF	-	-	0	ShADadfF	63	2965	140	202952	(empty)
1295981793.427683	CkGr134ZxWEKZGa9fb	192.168.3.131	58547	204.9.163.166	80	tcp	-	-	-	-	SH	-	-	0	F	1	40	0	0	(empty)
1295981794.602474	CfdJcAD1cgMdB4z7e	192.168.3.131	57180	65.55.15.244	80	tcp	-	0.016818	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.602579	CZIf1f4N7lG9gOL0K8	192.168.3.131	57213	74.125.127.148	80	tcp	-	0.019951	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.602617	CzfFkp2tM5I3xA1hy4	192.168.3.131	57176	65.55.206.9	80	tcp	-	0.079046	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.602653	CXP9XI27uYp4T6fq0j	192.168.3.131	57174	208.50.77.97	80	tcp	-	0.080029	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.802474	Cy6tA017wdr8M5bEs1	192.168.3.131	57180	65.55.15.244	5480	tcp	-	0.016818	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.802579	CF7OAH16khdXZjv0q4	192.168.3.131	57213	74.125.127.148	5480	tcp	-	0.019951	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.802617	CqQtFE1UQYjytNaxhd	192.168.3.131	57176	65.55.206.9	5480	tcp	-	0.079046	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981794.802653	CiETd81NentTj9up06	192.168.3.131	57174	208.50.77.97	5480	tcp	-	0.080029	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981734.093311	CvGqA13PGdOW3TZoTb	172.16.255.1	60061	239.255.255.250	1900	udp	-	6.011656	744	0	S0	-	-	0	D	6	912	0	0	(empty)
1295981735.096783	CHifGl1ag9iw82rILc	172.16.255.1	50983	10.1.1.2	50023	udp	-	6.088999	369	0	S0	-	-	0	D	3	453	0	0	(empty)
1295981737.149393	CtQBYIFHPfBFG4cRf	66.209.190.254	3	172.16.255.1	13	icmp	-	4.040680	56	0	OTH	-	-	0	-	2	112	0	0	(empty)
1295981745.116330	CqoQIxXPiW4bhRlLj	172.16.255.1	50983	24.54.5.14	23389	udp	-	0.100287	161	20	SF	-	-	0	Dd	1	189	1	48	(empty)
1295981795.227252	CIDNe011MS8JuiB5m2	10.0.2.15	59686	10.0.2.3	53	udp	dns	0.309364	45	154	SF	-	-	0	Dd	1	73	1	182	(empty)
1295981795.539330	Cxdiqg1yVRyBxkU92b	10.0.2.15	2551	70.37.129.34	5480	tcp	http	5.367533	845	7077	RSTO	-	-	0	ShADadfR	9	1213	11	7521	(empty)
1295981768.810885	CN1JpH2mzaoKHvZtvd	10.0.2.15	2529	207.46.96.145	5480	tcp	http	32.096309	903	34330	RSTO	-	-	0	ShADadfR	29	2071	48	36254	(empty)
1295981801.540691	C3vXgk3YsipuMYDcQj	192.168.3.131	58830	208.82.236.129	80	tcp	http	0.115020	596	2424	SF	-	-	0	ShADdfFa	5	808	5	2636	(empty)
1295981784.121741	CaCQrMvGySMpMqZQh	192.168.3.131	58795	204.9.163.166	80	tcp	http	17.609409	299	218	SF	-	-	0	ShADadfF	6	551	5	430	(empty)
1295981802.075396	CY9m0f3oIXKqR6BDIf	172.16.255.1	10704	67.215.65.132	445	tcp	-	3.004042	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1295981562.221106	CRZsJL1zsHPs1wtfy7	192.168.3.131	52202	72.14.213.102	443	tcp	ssl	240.190604	2826	68882	SF	-	-	1556	ShADadfF	45	3082	86	72334	(empty)
1295981803.027630	CEiSFz26GVIt2hNyeb	192.168.3.131	58547	204.9.163.166	80	tcp	-	-	-	-	RSTOS0	-	-	0	R	1	40	0	0	(empty)
1295981803.075795	CALgSL2wasFUclYNV7	172.16.255.1	10705	67.215.65.132	445	tcp	-	3.009917	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1295981809.601957	CVej9jUsn3o40Uice	192.168.3.131	57191	207.46.216.54	80	tcp	-	0.014082	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981809.801957	CNudDy4zCFcid4OJCe	192.168.3.131	57191	207.46.216.54	5480	tcp	-	0.014082	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981773.699275	Cfu8nxEoSpOyNLb	10.0.2.15	2542	207.46.113.78	5443	tcp	ssl	36.512350	2605	5488	RSTO	-	-	0	ShADadfR	13	3133	12	5972	(empty)
1295981811.078064	CHuTjI1UlbELuqKJDh	172.16.255.1	10704	67.215.65.132	445	tcp	-	-	-	-	S0	-	-	0	S	1	48	0	0	(empty)
1295981806.667788	ColCSp1JmN2A9j1QKg	10.0.2.15	61133	10.0.2.3	53	udp	dns	0.195090	44	153	SF	-	-	0	Dd	1	72	1	181	(empty)
1295981812.091721	CI3Rd33HAVnUvb0U3d	172.16.255.1	10705	67.215.65.132	445	tcp	-	-	-	-	S0	-	-	0	S	1	48	0	0	(empty)
1295981774.709267	Ckd3du2vNaUpDVLLN4	10.0.2.15	2544	207.46.113.78	5443	tcp	ssl	40.508775	2642	7271	RSTO	-	-	0	ShADadfR	13	3170	16	7915	(empty)
1295981803.081292	CYjU0I37eOX8Mj4R66	172.16.255.1	137	172.16.255.255	137	udp	dns	1.500136	150	0	S0	-	-	0	D	3	234	0	0	(empty)
1295981768.930415	Ce6SSZ1mZzyi1cmsv4	10.0.2.15	2531	207.46.125.253	7001	udp	-	-	-	-	S0	-	-	0	D	1	48	0	0	(empty)
1295981768.934686	CVHgwU060ttS5pNa4	10.0.2.15	2532	207.46.125.253	7001	udp	-	0.057663	20	20	SF	-	-	0	Dd	1	48	1	48	(empty)
1295981769.107679	C55nJF3Qw0h7LBpsjb	10.0.2.15	2532	207.46.125.254	7001	udp	-	0.172462	20	20	SF	-	-	0	Dd	1	48	1	48	(empty)
1295981769.578717	CsphS614CeqGPaMtN7	10.0.2.15	2535	207.46.125.253	7001	udp	-	0.177908	40	40	SF	-	-	0	Dd	2	96	2	96	(empty)
1295981769.787846	C8Z4XV1sfefWOtKore	10.0.2.15	2538	207.46.125.254	7001	udp	-	0.054625	40	40	SF	-	-	0	Dd	2	96	2	96	(empty)
1295981810.165160	C7c4wL10YK0Bb0vVfc	172.16.255.1	137	67.215.65.132	137	udp	dns	3.018592	150	0	S0	-	-	0	D	3	234	0	0	(empty)
1295981769.160746	C8eurgKp3uShaKQ74	10.0.2.15	48575	10.0.2.2	1900	udp	-	2.025466	1325	0	S0	-	-	0	D	10	1605	0	0	(empty)
1295981769.161403	Cfwe3LjJjhg7xZ6k2	10.0.2.2	11	10.0.2.15	0	icmp	-	2.025994	1605	0	OTH	-	-	0	-	10	1885	0	0	(empty)
1295981821.656223	CFYqgS1iptNoaWuAvk	10.0.2.15	59365	10.0.2.3	53	udp	dns	0.194295	44	153	SF	-	-	0	Dd	1	72	1	181	(empty)
1295981806.864911	CoXUda2FCjGkGVGzDe	10.0.2.15	2552	70.37.129.32	5480	tcp	http	20.359710	824	7807	RSTO	-	-	0	ShADadfR	10	1232	12	8291	(empty)
1295981820.909605	CEs6bT2TFmywde7A8j	10.0.2.15	2553	70.37.129.34	5480	tcp	http	6.315233	875	6783	RSTO	-	-	0	ShADadfR	9	1243	11	7227	(empty)
1295981674.785565	CMPnW73cy3FPvolLH6	172.16.255.1	10688	213.146.189.205	443	tcp	-	153.162024	603	419	SF	-	-	0	ShADadFf	13	1135	11	871	(empty)
1295981828.102366	C3TLlL1AELbzqD4iH2	172.16.255.1	10714	204.9.163.158	80	tcp	http	0.154334	65	281	SF	-	-	0	ShADadfF	5	277	5	493	(empty)
1295981642.678491	CLcWD32nrSfaEJn3Ul	172.16.255.1	10622	147.31.122.1	443	tcp	-	185.585737	2016	20204	SF	-	-	0	ShADdaFf	88	5548	86	23656	(empty)
1295981821.851069	CelCof3Hlj1ISUlKCe	10.0.2.15	2554	70.37.129.34	5480	tcp	http	8.480475	774	6383	RSTO	-	-	0	ShADadfR	9	1142	10	6787	(empty)
